Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
10.180166436651124,47.17967171024124,0.08963914360745986,0.062,0.12394445857815171,29251.76449272984,18612.765959999997,19167.19598
10.178767564129396,47.24084629628231,0.08936212196426423,0.062,0.12502011745862676,28577.475523379864,18612.765959999997,19167.19598
10.170245802802182,47.28391972573396,0.08911215823883908,0.062,0.12341050859137781,28004.356919318063,18612.765959999997,19167.19598
10.167858259963264,47.320480483006605,0.08888660956579089,0.062,0.12163540295048787,27528.06891535465,18612.765959999997,19167.19598
10.161317288595187,47.35316810999636,0.08868309121996981,0.062,0.12216370172658852,27137.482424991063,18612.765959999997,19167.19598
10.158535750561075,47.38275739856906,0.08849945140278097,0.062,0.11079222416527897,26824.05292445781,18612.765959999997,19167.19598
10.153361800615723,47.4096182440926,0.08833374849122727,0.062,0.08088494708573149,26579.46441704074,18612.765959999997,19167.19598
10.150516603668954,47.43401797833256,0.0881842305091377,0.062,0.03516142553717548,26396.161886466612,18612.765959999997,19167.19598
10.146319743916566,47.456185341033056,0.08804931660353083,0.062,0.003740134227992009,26267.173698033766,18612.765959999997,19167.19598
10.143586469842425,47.47632524268161,0.08792758033026309,0.062,0.0023755878010712143,26186.109995248513,18612.765959999997,19167.19598
10.140113434068203,47.49462325527107,0.08781773457224089,0.062,0.017975884976599927,26147.11910059484,18612.765959999997,19167.19598
10.137577973698226,47.51124785649951,0.08771861793073726,0.062,0.03941975828572543,26144.855693270096,18612.765959999997,19167.19598
10.134659712140893,47.52635209096337,0.08762918244592795,0.062,0.06213262867713782,26174.44761051114,18612.765959999997,19167.19598
10.132356783762319,47.54007500169611,0.08754848251681681,0.062,0.08298383769773601,26231.464573841706,18612.765959999997,19167.19598
10.129876805122581,47.55254291479339,0.08747566490340052,0.062,0.11398059041213157,26311.88807208313,18612.765959999997,19167.19598
10.12781265962109,47.56387060326444,0.08740995970536573,0.062,0.14146710716296784,26412.082618296652,18612.765959999997,19167.19598
10.125687834264046,47.57416234376872,0.08735067222193621,0.062,0.1603751059625955,26528.768340777708,18612.765959999997,19167.19598
10.123853552387539,47.58351287657179,0.08729717560680476,0.062,0.1632279031634688,26658.99491885929,18612.765959999997,19167.19598
10.12202239570635,47.592008277682005,0.08724890424048973,0.062,0.16552897030844965,26800.116850849037,18612.765959999997,19167.19598
10.120401598999345,47.599726751221866,0.0872053477500427,0.062,0.16678493295509733,26949.770037750703,18612.765959999997,19167.19598
10.11881705480129,47.606739349333814,0.08716604561287758,0.062,0.16714772463914895,27105.849659265125,18612.765959999997,19167.19598
