Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
6.559,73.8,0.0829999999999996,0.051,0.11899999999998996,34055.6962,16128.87538,20240.96386
6.413999999999998,74.5,0.0829999999999996,0.07,0.085,29814.683539999998,19375.07599,20131.08434
6.313,74.5,0.07999999999999984,0.062,0.1,29128.10127,19006.68693,19668.43373
6.121,75.0,0.0829999999999996,0.09099999999995753,0.096,28228.860759999996,18361.094219999995,18899.27711
5.9209999999999985,75.7,0.08099999999999977,0.048,0.085,27335.6962,17872.34043,18442.40964
5.852999999999999,76.9,0.08099999999999977,0.059,0.10800000000000003,26624.81013,17416.41337,18130.12048
5.640999999999999,77.7,0.07999999999999984,0.048,0.096,25998.98734,16993.31307,17945.06024
5.496,78.2,0.08499999999999995,0.055,0.093,25446.07595,16661.39818,17459.27711
5.677999999999999,78.1,0.08099999999999977,0.066,0.1409999999999635,24777.721519999996,16227.35562,17025.54217
5.491,77.3,0.08199999999999967,0.062,0.111,24279.49367,15939.20973,16794.21687
5.516,77.5,0.08099999999999977,0.051,0.10800000000000003,23896.708859999995,15435.86626,16638.07229
5.470999999999999,76.7,0.0829999999999996,0.059,0.12599999999997077,23544.303799999998,15213.37386,16395.18072
5.058999999999999,78.6,0.08099999999999977,0.07,0.096,23003.544299999998,15169.60486,16117.59036
4.968,78.8,0.08399999999999953,0.07,0.1339999999999827,22329.11392,14710.030399999998,15822.6506
4.974999999999999,78.9,0.0829999999999996,0.055,0.15199999999998978,22092.1519,14421.884499999996,15672.28916
4.896999999999999,79.1,0.0829999999999996,0.07,0.096,21903.79747,14104.55927,15597.10843
5.02,79.7,0.08099999999999977,0.051,0.1339999999999827,21685.06329,13965.957449999998,15510.36145
5.407,78.5,0.08199999999999967,0.062,0.16299999999993703,21484.55696,13612.15805,15336.86747
5.169,77.9,0.0829999999999996,0.066,0.10800000000000003,21107.8481,13535.562309999996,15140.24096
5.081,77.7,0.08399999999999953,0.051,0.12999999999993725,20998.481009999996,13371.428569999998,15059.27711
5.0409999999999995,77.2,0.08099999999999977,0.062,0.15199999999998978,20870.886079999997,13196.35258,15013.012049999998
5.033999999999999,76.9,0.0829999999999996,0.051,0.1849999999999896,20870.886079999997,13167.17325,14897.3494
4.895999999999998,76.6,0.08499999999999995,0.07,0.136999999999997,20597.46835,13137.99392,14602.40964
4.804999999999999,76.2,0.08099999999999977,0.059,0.1339999999999827,20421.26582,12908.20669,14590.843369999997
4.752999999999998,75.7,0.0829999999999996,0.044,0.1339999999999827,20524.556959999998,12820.66869,14585.060239999999
4.901,74.4,0.0829999999999996,0.07,0.1219999999999253,20482.02532,13032.21884,14452.04819
5.202999999999999,74.1,0.08499999999999995,0.062,0.096,20530.632909999997,12926.443769999998,14232.289160000002
5.393999999999999,71.9,0.08099999999999977,0.073,0.1,20512.40506,12948.32827,14157.10843
5.155999999999999,74.0,0.07899999999999992,0.062,0.1479999999999443,20494.17722,12922.79635,14232.289160000002
5.179,74.2,0.0829999999999996,0.037,0.136999999999997,20311.89873,12879.027360000002,14243.855419999998
4.933999999999999,72.9,0.08199999999999967,0.055,0.1339999999999827,20542.784809999997,12806.079029999999,14243.855419999998
