Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
19.38435206300067,26.370899497688704,1.6902248104318928e-36,456.9916882989471,0.003666198618665169,5.613687722451972e-262
19.381801502867724,26.35764393519018,6.308688584952017e-37,457.0725997878814,0.0036643651625403494,9.487597487094567e-262
19.379478120615154,26.346600535089106,1.3796148971889448e-36,456.85651420602676,0.003662750908399109,1.216091627619856e-261
19.376980086587043,26.335557134988026,3.4193749147565367e-37,456.8588334900161,0.0036610209515297093,1.4005727792822973e-261
19.37483100966533,26.32451373488695,1.1076867668702112e-36,456.8800653767895,0.0036591570345007344,1.527880062863346e-261
19.372688460616036,26.313470334785872,3.844647955734789e-37,456.8735877160492,0.003657356917552097,1.6157326391657797e-261
19.370719639924033,26.3024269346848,1.1015182594874536e-36,456.87145373482275,0.0036555741202511233,1.676358197624588e-261
19.368824603197915,26.29138353458372,4.895949593361901e-37,456.872613466207,0.003653781218797997,1.7181948573235543e-261
19.367040430136875,26.280340134482643,1.0695125811322022e-36,456.87263946684067,0.0036519821490146966,1.7470656197422848e-261
19.36533648195521,26.269296734381566,5.330760900301128e-37,456.872467601832,0.0036501864977014466,1.7669888384848024e-261
19.36371695071739,26.258253334280493,1.0172399496625514e-36,456.87249530137757,0.0036483919021109276,1.7807375105602127e-261
19.36216956154502,26.247209934179413,5.666370648766167e-37,456.8725125329745,0.003646596613994225,1.7902252337178054e-261
19.36069108226301,26.236166534078336,9.796706233435745e-37,456.8725052259597,0.0036448010275297676,1.7967725489946107e-261
19.359274539348732,26.22512313397726,6.0118385159461665e-37,456.8725042768123,0.0036430056356333636,1.8012907391464368e-261
19.357915526465074,26.214079733876186,9.503348025615839e-37,456.8725054424283,0.0036412103021492338,1.804408664797639e-261
19.35660900318683,26.203036333775106,6.299974031047862e-37,456.8725053395219,0.0036394149248687316,1.8065602918960457e-261
19.355350837436024,26.19199293367403,9.244087831064085e-37,456.87250520078277,0.0036376195328650337,1.8080450929107248e-261
19.35413698837361,26.180949533572953,6.535925052894174e-37,456.87250524173874,0.003635824152226269,1.8090697286642083e-261
19.352963869049816,26.16990613347188,9.023432007497585e-37,456.87250525247146,0.003634028774655462,1.8097768122511251e-261
19.351828124813338,26.1588627333708,6.7366600514801185e-37,456.87250524479657,0.0036322333944105636,1.8102647585258743e-261
19.350726706200035,26.147819333269723,8.83869532591499e-37,456.87250524484193,0.0036304380134392807,1.8106014818941536e-261
19.34965679815217,26.136775933168646,6.907013870935966e-37,456.8725052458731,0.003628642633137317,1.8108338489243223e-261
19.348615823650466,26.125732533067573,8.682634554256994e-37,456.8725052456645,0.003626847252990482,1.81099420143263e-261
19.347601412855557,26.114689132966493,7.050647227885702e-37,456.87250524556543,0.003625051872683351,1.8111048579526273e-261
19.346611391814474,26.103645732865417,8.550584544557348e-37,456.8725052456132,0.0036232564923409246,1.8111812201221196e-261
19.345643763601004,26.09260233276434,7.171920743227263e-37,456.8725052456173,0.0036214611120379226,1.8112339163476083e-261
19.34469669523092,26.081558932663267,8.439058402713737e-37,456.87250524560994,0.00361966573174248,1.811270281110412e-261
19.343768503540034,26.070515532562187,7.274413441511975e-37,456.87250524561085,0.003617870351437538,1.8112953758104877e-261
19.34285764326893,26.05947213246111,8.34486763259641e-37,456.87250524561165,0.00361607497113093,1.811312693233271e-261
19.34196269559956,26.048428732360033,7.360999726825651e-37,456.8725052456114,0.0036142795908266365,1.8113246436901785e-261
19.341082357891167,26.03738533225896,8.26529101516846e-37,456.8725052456113,0.003612484210522695,1.8113328904958425e-261
19.340215434126467,26.02634193215788,7.434139905792396e-37,456.8725052456114,0.0036106888302181958,1.8113385814752074e-261
19.33936082620467,26.015298532056804,8.198064252916228e-37,456.8725052456114,0.0036088934499136213,1.811342508722611e-261
19.33851752591503,26.004255131955727,7.495927436452148e-37,456.8725052456114,0.003607098069609182,1.811345218848791e-261
19.33768460758356,25.993211731854654,8.14127372924538e-37,456.8725052456114,0.0036053026893047586,1.8113470890604581e-261
19.33686122131366,25.982168331753574,7.548124835908366e-37,456.8725052456114,0.003603507309000302,1.8113483796615028e-261
19.336046586784096,25.971124931652497,8.093298547761451e-37,456.8725052456114,0.003601711928695842,1.8113492702831824e-261
19.33523998755271,25.96008153155142,7.592219863999497e-37,456.8725052456114,0.0035999165483913903,1.811349884885952e-261
19.334440765827424,25.949038131450347,8.052770054368788e-37,456.8725052456114,0.00359812116808694,1.8113503090127984e-261
19.333648317664803,25.937994731349267,7.629470259182364e-37,456.8725052456114,0.0035963257877824864,1.8113506016954721e-261
19.332862088561967,25.92695133124819,8.018532513168206e-37,456.8725052456114,0.0035945304074780334,1.811350803670773e-261
19.332081569409183,25.915907931147114,7.660938565832624e-37,456.8725052456114,0.0035927350271735808,1.8113509430504695e-261
19.331306292773867,25.90486453104604,7.989609443745324e-37,456.8725052456114,0.003590939646869128,1.8113510392340112e-261
19.33053582948879,25.89382113094496,7.687522275812103e-37,456.8725052456114,0.0035891442665646756,1.8113511056086262e-261
19.32976978551957,25.882777730843884,7.965175895200791e-37,456.8725052456114,0.0035873488862602225,1.8113511514126113e-261
19.329007799088565,25.871734330742807,7.709979580289338e-37,456.8725052456114,0.00358555350595577,1.811351183021157e-261
19.328249538034285,25.860690930641734,7.944534991335354e-37,456.8725052456114,0.0035837581256513173,1.8113512048336732e-261
19.327494697386904,25.849647530540654,7.728950995958543e-37,456.8725052456114,0.003581962745346864,1.811351219886117e-261
19.326742997142304,25.838604130439577,7.927098029634019e-37,456.8725052456114,0.003580167365042411,1.8113512302735507e-261
19.325994180218263,25.827560730338504,7.744977613501702e-37,456.8725052456114,0.0035783719847379586,1.811351237441741e-261
19.325248010578054,25.816517330237428,7.912367684400594e-37,456.8725052456114,0.003576576604433506,1.8113512423883862e-261
19.324504271507575,25.80547393013635,7.758516532500043e-37,456.8725052456114,0.0035747812241290534,1.8113512458019815e-261
19.323762764033546,25.79443053003527,7.899923826382157e-37,456.8725052456114,0.0035729858438246003,1.811351248157645e-261
19.323023305471207,25.783387129934198,7.76995390077834e-37,456.8725052456114,0.0035711904635201477,1.811351249783248e-261
19.322285728090876,25.77234372983312,7.889411540430375e-37,456.8725052456114,0.003569395083215695,1.8113512509050489e-261
19.321549877893712,25.761300329732045,7.779615927274397e-37,456.8725052456114,0.003567599702911242,1.8113512516791844e-261
19.32081561348763,25.750256929630964,7.88053100230212e-37,456.8725052456114,0.0035658043226067895,1.811351252213402e-261
