Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
23.18,27.272,426.0,721.25,0.0047929881765052,1.0
23.15,27.2675,429.49999999999994,713.9999999999999,0.0047834409493106,1.0
23.15,27.245,426.0,713.5,0.0047794635244219,1.0
23.15,27.2,426.0,708.25,0.0047715088260817,1.0
23.1,27.2,426.0,704.5,0.0047569929333151,1.0
23.1,27.2,418.99999999999994,701.0,0.0047569929333151,1.0
23.1,27.2,418.99999999999994,701.666666666667,0.0047569929333151,1.0
23.1,27.2,418.99999999999994,699.0,0.0047569929333151,1.0
23.1,27.2,418.99999999999994,689.3333333333329,0.0047569929333151,1.0
23.075,27.175,418.99999999999994,688.0,0.0047453507196665,1.0
23.075,27.15,418.99999999999994,690.25,0.0047409518969426,1.0
23.1,27.1,418.99999999999994,691.0,0.0047393707305206,1.0
23.1,27.1666666666667,418.99999999999994,683.5,0.0047511187556095,1.0
23.05,27.15,418.99999999999994,687.5,0.0047337317970825,1.0
23.0,27.125,418.99999999999994,686.0,0.0047149421459047,1.0
23.0,27.125,418.5,680.5,0.0047149421459047,1.0
23.0,27.2,0.0,681.5,0.0047280779496687,0.0
22.945,27.29,0.0,685.0,0.0047279513717807,0.0
22.945,27.39,0.0,685.0,0.0047454083970941,0.0
22.89,27.39,0.0,689.0,0.00472950615591,0.0
22.89,27.39,0.0,689.5,0.00472950615591,0.0
22.89,27.39,0.0,689.0,0.00472950615591,0.0
22.89,27.445,0.0,691.0,0.0047390755147466,0.0
22.89,27.5,0.0,688.0,0.0047486451658114,0.0
22.89,27.5,0.0,689.5,0.0047486451658114,0.0
22.79,27.445,0.0,689.0,0.0047102240468062,0.0
22.79,27.5,0.0,685.666666666667,0.0047197349991495,0.0
22.79,27.5,0.0,687.0,0.0047197349991495,0.0
22.79,27.5,0.0,688.0,0.0047197349991495,0.0
22.745,27.5,0.0,669.9999999999999,0.0047067761580489,0.0
22.7,27.4633333333333,0.0,668.666666666667,0.0046875430838439,0.0
22.7,27.5,0.0,669.9999999999999,0.0046938487141081,0.0
22.7,27.5,0.0,667.0,0.0046938487141081,0.0
22.6666666666667,27.4266666666667,0.0,664.5,0.004671707764617499,0.0
22.7,27.6,0.0,669.9999999999999,0.0047110465325231,0.0
22.6,27.4266666666667,0.0,670.333333333333,0.0046526994586977,0.0
22.6,27.39,0.0,671.9999999999999,0.0046464328065348,0.0
22.6,27.3566666666667,0.0,658.0,0.0046407359587843,0.0
22.6,27.445,0.0,660.5,0.0046558328317807,0.0
22.6,27.4266666666667,0.0,658.0,0.0046526994586977,0.0
22.6,27.445,0.0,655.0,0.0046558328317807,0.0
22.6,27.445,0.0,654.2499999999999,0.0046558328317807,0.0
22.6,27.39,0.0,648.0,0.0046464328065348,0.0
22.5,27.3233333333333,0.0,648.666666666667,0.0046067632029783,0.0
22.5,27.445,0.0,646.0,0.004627429032145,0.0
22.5,27.5,0.0,646.0,0.0046367715666975,0.0
22.5,27.445,0.0,641.5,0.004627429032145,0.0
22.39,27.29,0.0,639.0,0.0045702120879911,0.0
22.5,27.5,0.0,639.9999999999999,0.0046367715666975,0.0
22.39,27.34,0.0,630.5,0.0045786471451397,0.0
22.39,27.3566666666667,0.0,629.333333333333,0.0045814588813251,0.0
22.39,27.5,0.0,632.0,0.0046056408542605,0.0
22.39,27.5,0.0,636.5,0.0046056408542605,0.0
22.39,27.5,0.0,627.5,0.0046056408542605,0.0
22.39,27.39,0.0,626.0,0.0045870824294015,0.0
22.39,27.5,0.0,625.5,0.0046056408542605,0.0
22.34,27.39,0.0,623.5,0.0045730503494798,0.0
22.39,27.4633333333333,0.0,624.666666666667,0.0045994545904935,0.0
22.39,27.39,0.0,622.0,0.0045870824294015,0.0
22.29,27.39,0.0,621.0,0.0045590561485227,0.0
22.34,27.39,0.0,626.5,0.0045730503494798,0.0
22.29,27.39,0.0,622.0,0.0045590561485227,0.0
22.39,27.39,0.0,619.9999999999999,0.0045870824294015,0.0
22.29,27.39,0.0,621.5,0.0045590561485227,0.0
22.29,27.3566666666667,0.0,616.3333333333329,0.0045534672090426,0.0
22.29,27.34,0.0,609.0,0.0045506727766926,0.0
22.29,27.39,0.0,614.0,0.0045590561485227,0.0
22.29,27.34,0.0,613.5,0.0045506727766926,0.0
22.29,27.34,0.0,611.0,0.0045506727766926,0.0
22.29,27.39,0.0,612.0,0.0045590561485227,0.0
22.29,27.29,0.0,607.9999999999999,0.0045422896291988,0.0
22.29,27.29,0.0,605.4999999999999,0.0045422896291988,0.0
22.2675,27.315,0.0,608.5,0.0045402135802302,0.0
22.2,27.29,0.0,608.5,0.0045172881934999,0.0
22.245,27.29,0.0,602.5,0.0045297736958595,0.0
22.2,27.29,0.0,598.0,0.0045172881934999,0.0
22.2,27.29,0.0,595.0,0.0045172881934999,0.0
22.2,27.29,0.0,590.9999999999999,0.0045172881934999,0.0
22.245,27.245,0.0,590.9999999999999,0.0045222499936474,0.0
22.2,27.2,0.0,595.0,0.0045022827427646,0.0
22.24620595216751,27.246861780285833,0.0,594.8421704173088,0.004498927347549146,0.0
22.24620595216751,27.246861780285833,0.0,594.8421704173088,0.0044844438929515585,0.0
22.24620595216751,27.246861780285833,0.0,591.3063952848315,0.00446996235457729,0.0
22.24620595216751,27.169065048098563,0.0,591.3063952848315,0.00446996235457729,0.0
22.24620595216751,27.169065048098563,0.0,598.3779239058495,0.004426513779259624,0.0
22.24620595216751,27.169065048098563,0.0,593.0743910707533,0.004426513779259624,0.0
22.24620595216751,27.169065048098563,0.0,591.3063952848315,0.00446996235457729,0.0
22.24620595216751,27.169065048098563,0.0,591.3063952848315,0.004440997233857213,0.0
22.24620595216751,27.169065048098563,0.0,591.3063952848315,0.004455478899979702,0.0
22.24620595216751,27.169065048098563,0.0,591.3063952848315,0.004440997233857213,0.0
22.24620595216751,27.169065048098563,0.0,589.5386267602444,0.004455478899979702,0.0
22.24620595216751,27.169065048098563,0.0,589.5386267602444,0.004542374006643492,0.0
22.24620595216751,27.169065048098563,0.0,589.5386267602444,0.004542374006643492,0.0
22.24620595216751,27.169065048098563,0.0,589.5386267602444,0.004600304120335427,0.0
22.37924519062042,27.169065048098563,0.0,587.7706201523542,0.004498927347549146,0.0
22.37924519062042,27.169065048098563,0.6178914224728929,586.0028516277671,0.004556857461241081,0.0
22.37924519062042,27.169065048098563,0.6178914224728929,584.2348558418453,0.0044844438929515585,0.0
22.37924519062042,27.169065048098563,1.2357025574116631,582.4670873172581,0.004440997233857213,0.0
22.37924519062042,27.169065048098563,1.853593979884556,584.2348558418453,0.004397548786287767,0.0
22.37924519062042,27.169065048098563,3.089296537296219,578.9313230067492,0.004426513779259624,0.0
22.37924519062042,27.169065048098563,4.9428102296466525,578.9313230067492,0.004412032240885356,0.0
22.37924519062042,27.169065048098563,11.739214079144075,577.163316398859,0.004426513779259624,0.0
22.113163225650787,27.169065048098563,24.096238933193135,578.9313230067492,0.004455478899979702,0.0
22.113163225650787,27.169065048098563,43.24966907687476,578.9313230067492,0.004440997233857213,0.0
22.113163225650787,27.169065048098563,58.6959105407197,577.163316398859,0.004455478899979702,0.0
22.113163225650787,27.169065048098563,64.25661219283924,575.3955478742719,0.004397548786287767,0.0
22.113163225650787,27.169065048098563,68.58152811974273,575.3955478742719,0.004426513779259624,0.0
22.113163225650787,27.169065048098563,74.7600419869024,575.3955478742719,0.004440997233857213,0.0
22.113163225650787,27.169065048098563,84.02785311142586,578.9313230067492,0.004527892468269225,0.0
22.113163225650787,27.169065048098563,95.14917576809704,578.9313230067492,0.004527892468269225,0.0
22.113163225650787,27.169065048098563,103.79908826947191,578.9313230067492,0.004542374006643492,0.0
22.113163225650787,27.169065048098563,111.83119431634721,578.9313230067492,0.004513409013671636,0.0
22.113163225650787,27.169065048098563,119.24541326115504,578.9313230067492,0.004455478899979702,0.0
22.113163225650787,27.169065048098563,129.13103084017806,578.9313230067492,0.004455478899979702,0.0
22.113163225650787,27.169065048098563,137.16313688705335,578.9313230067492,0.00446996235457729,0.0
22.113163225650787,27.169065048098563,142.72376365214555,578.9313230067492,0.0044844438929515585,0.0
22.113163225650787,27.169065048098563,151.37367615352042,580.6990915313363,0.004498927347549146,0.0
22.113163225650787,27.169065048098563,158.78789509832825,578.9313230067492,0.004513409013671636,0.0
22.113163225650787,27.169065048098563,168.0557062228517,580.6990915313363,0.00446996235457729,0.0
