Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1.0,0.7039117352056168,0.2754904074153918,0.42478485370051644,0.9886162917442363,1.0
0.9928229665071768,0.7036108324974923,0.27775382625565914,0.41480206540447506,0.9841617554741369,1.0
0.9928229665071768,0.7021063189568708,0.2754904074153918,0.4141135972461274,0.9823059723166638,1.0
0.9928229665071768,0.6990972918756269,0.2754904074153918,0.4068846815834768,0.9785944766591435,1.0
0.9808612440191391,0.6990972918756269,0.2754904074153918,0.4017211703958692,0.9718216650873956,1.0
0.9808612440191391,0.6990972918756269,0.27096356973485725,0.3969018932874355,0.9718216650873956,1.0
0.9808612440191391,0.6990972918756269,0.27096356973485725,0.3978198508318995,0.9718216650873956,1.0
0.9808612440191391,0.6990972918756269,0.27096356973485725,0.39414802065404475,0.9718216650873956,1.0
0.9808612440191391,0.6990972918756269,0.27096356973485725,0.38083763625932265,0.9718216650873956,1.0
0.9748803827751198,0.697425610163825,0.27096356973485725,0.3790017211703959,0.9663896520112569,1.0
0.9748803827751198,0.6957539284520227,0.27096356973485725,0.3820998278829605,0.9643372534488317,1.0
0.9808612440191391,0.6924105650284187,0.27096356973485725,0.383132530120482,0.9635995143092577,1.0
0.9808612440191391,0.6968683829265596,0.27096356973485725,0.3728055077452668,0.9690808967875268,1.0
0.9688995215311005,0.6957539284520227,0.27096356973485725,0.3783132530120482,0.9609685060580975,1.0
0.9569377990430628,0.6940822467402208,0.27096356973485725,0.3762478485370052,0.9522016483131219,1.0
0.9569377990430628,0.6940822467402208,0.2706402241862476,0.3686746987951808,0.9522016483131219,1.0
0.9569377990430628,0.6990972918756269,0.0,0.3700516351118761,0.9583305392582058,0.0
0.9437799043062203,0.7051153460381143,0.0,0.3748709122203099,0.9582714806664705,0.0
0.9437799043062203,0.7118020728853227,0.0,0.3748709122203099,0.9664165630910895,0.0
0.9306220095693787,0.7118020728853227,0.0,0.3803786574870913,0.9589969103807712,0.0
0.9306220095693787,0.7118020728853227,0.0,0.381067125645439,0.9589969103807712,0.0
