temp,rain_1h,snow_1h,clouds_all,traffic_volume
277.0689,0.0,0.0,1.0189173,4793.3916
278.25452,0.0,0.0,1.0189173,4947.2944
278.96588,0.0,0.0,1.0189173,5178.1504
279.9144,0.0,0.0,1.0189173,5152.4985
279.20303,0.0,0.0,1.0189173,5229.451
278.25452,0.0,0.0,1.0189173,5203.7993
277.54315,0.0,0.0,1.0189173,4921.6455
276.8318,0.0,0.0,1.0189173,4203.432
275.40903,0.0,0.0,1.0189173,3459.5664
273.98627,0.0,0.0,1.0189173,2715.701
273.2749,0.0,0.0,1.0189173,2536.149
273.2749,0.0,0.0,1.0189173,2023.1392
273.2749,0.0,0.0,1.0189173,1433.1764
273.03778,0.0,0.0,1.0189173,1022.7686
272.8007,0.0,0.0,1.0189173,586.70874
271.85217,0.0,0.0,1.0189173,381.50485
271.14078,0.0,0.0,1.0189173,355.85602
270.66653,0.0,0.0,1.0189173,355.85602
271.14078,0.0,0.0,1.0189173,663.66187
270.1923,0.0,0.0,1.0189173,1766.6311
270.9037,0.0,0.0,1.0189173,2792.654
272.32642,0.0,0.0,1.0189173,3587.8203
272.56354,0.0,0.0,1.0189173,4254.733
275.1719,0.0,0.0,1.0189173,4793.3916
274.69766,0.0,0.0,1.0189173,4921.6455
275.88324,0.0,0.0,1.0189173,4972.947
276.3575,0.0,0.0,1.0189173,5203.7993
277.0689,0.0,0.0,1.0189173,5101.1973
277.54315,0.0,0.0,1.0189173,5332.053
277.54315,0.0,0.0,1.0189173,5203.7993
277.0689,0.0,0.0,1.0189173,5101.1973
277.54315,0.0,0.0,1.0189173,4536.8867
277.30606,0.0,0.0,1.0189173,3664.7705
276.3575,0.0,0.0,1.0189173,2664.4
275.40903,0.0,0.0,1.0189173,2433.5469
273.74915,0.0,0.0,1.0189173,1843.5842
272.56354,0.0,0.0,1.0189173,1304.9222
271.61502,0.0,0.0,1.0189173,638.0097
270.66653,0.0,0.0,1.0189173,381.50485
270.1923,0.0,0.0,1.0189173,304.55505
270.1923,0.0,0.0,1.0189173,278.90292
269.95517,0.0,0.0,1.0189173,381.50485
270.1923,0.0,0.0,1.0189173,638.0097
270.1923,0.0,0.0,1.0189173,1843.5842
270.66653,0.0,0.0,1.0189173,4408.6357
271.85217,0.0,0.0,1.0189173,6127.22
272.08926,0.0,0.0,1.0189173,5255.1006
272.32642,0.0,0.0,1.0189173,4690.7896
273.74915,0.0,0.0,1.0189173,4767.7427
273.2749,0.0,0.0,1.0189173,5152.4985
272.8007,0.0,0.0,1.0189173,5203.7993
273.2749,0.0,0.0,1.0189173,4972.947
273.2749,0.0,0.0,1.0189173,5255.1006
272.56354,0.0,0.0,1.0189173,5511.6084
271.61502,0.0,0.0,1.0189173,5896.3643
269.71805,0.0,0.0,1.0189173,5178.1504
269.48093,0.0,0.0,1.164466,3639.1216
272.08926,0.0,0.0,1.0189173,2741.353
269.24377,0.0,0.0,1.0189173,2202.691
269.24377,0.0,0.0,1.0189173,1740.9822
269.24377,0.0,0.0,1.0189173,1125.3706
270.42944,0.0,0.0,1.0189173,740.6117
270.1923,0.0,0.0,1.0189173,407.15698
270.42944,0.0,0.0,1.0189173,304.55505
270.46188,0.0,0.0,1.0189526,279.64795
270.46188,0.0,0.0,1.0189526,368.01736
270.46188,0.0,0.0,1.0189526,655.2166
270.66537,0.0,0.0,1.0189526,1892.3916
271.8864,0.0,0.0,1.0189526,4278.366
272.08994,0.0,0.0,1.0189526,6067.8486
273.5145,0.0,0.0,1.0189526,5117.879
273.5145,0.0,0.0,1.0189526,4676.0317
273.718,0.0,0.0,1.0189526,4764.401
274.125,0.0,0.0,1.0189526,5360.8936
274.32852,0.0,0.0,1.0189526,5360.8936
274.73553,0.0,0.0,1.0189526,5095.785
273.9215,0.0,0.0,1.0189526,5360.8936
273.9215,0.0,0.0,1.0189526,5846.9253
273.718,0.0,0.0,1.0189526,6399.2354
273.5145,0.0,0.0,1.0189526,5360.8936
273.9215,0.0,0.0,1.0189526,3814.4285
273.10748,0.0,0.0,1.0189526,2776.086
272.08994,0.0,0.0,1.0189526,2400.5144
270.46188,0.0,0.0,1.0189526,1914.4825
270.8689,0.0,0.0,1.0189526,1295.8964
270.46188,0.0,0.0,1.0189526,721.4951
270.46188,0.0,0.0,1.0189526,434.293
270.66537,0.0,0.0,1.0189526,323.83267
270.25836,0.0,0.0,1.0189526,301.7389
270.66537,0.0,0.0,1.0189526,390.1083
270.66537,0.0,0.0,1.0189526,677.3104
271.0724,0.0,0.0,1.0189526,1870.2979
271.68292,0.0,0.0,1.0189526,4256.2754
272.08994,0.0,0.0,1.0189526,6134.1274
272.90396,0.0,0.0,1.0189526,5272.524
274.125,0.0,0.0,1.0189526,4764.401
273.718,0.0,0.0,1.0189526,5029.51
273.9215,0.0,0.0,1.0189526,5382.9873
274.125,0.0,0.0,1.0189526,5449.2627
274.73553,0.0,0.0,1.0189526,5250.433
274.532,0.0,0.0,1.0189526,5493.4478
274.125,0.0,0.0,1.0189526,5846.9253
273.9215,0.0,0.0,1.0189526,6421.3296
273.31097,0.0,0.0,1.0189526,5493.4478
272.49695,0.0,0.0,1.0713991,4057.4429
271.8864,0.0,0.0,1.0189526,2886.5464
272.08994,0.0,0.0,1.0189526,2400.5144
271.2759,0.0,0.0,1.0189526,2047.0367
271.0724,0.0,0.0,1.0189526,1384.2659
270.05487,0.0,0.0,1.0189526,787.77075
270.25836,0.0,0.0,1.0189526,434.293
270.05487,0.0,0.0,1.0189526,323.83267
270.46188,0.0,0.0,1.0189526,323.83267
270.66537,0.0,0.0,1.1613065,390.1083
270.25836,0.0,0.0,1.0189526,677.3104
270.46188,0.0,0.0,1.0189526,1892.3916
271.2759,0.0,0.0,1.0189526,4256.2754
271.8864,0.0,0.0,1.0189526,6023.664
272.70047,0.0,0.0,1.0189526,5117.879
273.5145,0.0,0.0,1.0189526,4742.307
274.125,0.0,0.0,1.0189526,5051.6
273.9215,0.0,0.0,1.0339372,5471.3564
