temp,rain_1h,snow_1h,clouds_all,traffic_volume
288.28,0.0,0.0,40.0,5545.0
289.36,0.0,0.0,75.0,4516.0
289.58,0.0,0.0,90.0,4767.0
290.13,0.0,0.0,90.0,5026.0
291.14,0.0,0.0,75.0,4918.0
291.72,0.0,0.0,1.0,5181.0
293.17,0.0,0.0,1.0,5584.0
293.86,0.0,0.0,1.0,6015.0
294.14,0.0,0.0,20.0,5791.0
293.1,0.0,0.0,20.0,4770.0
290.97,0.0,0.0,20.0,3539.0
289.38,0.0,0.0,1.0,2784.0
288.61,0.0,0.0,1.0,2361.0
287.16,0.0,0.0,1.0,1528.9999999999998
285.45,0.0,0.0,1.0,962.9999999999998
284.63,0.0,0.0,1.0,505.9999999999996
283.47,0.0,0.0,1.0,320.9999999999999
281.18,0.0,0.0,1.0,272.99999999999966
281.09,0.0,0.0,1.0,366.9999999999999
279.53,0.0,0.0,1.0,813.9999999999995
278.62,0.0,0.0,1.0,2718.0
278.23,0.0,0.0,1.0,5673.0
278.12,0.0,0.0,1.0,6511.000000000001
282.48,0.0,0.0,1.0,5471.0
291.97,0.0,0.0,1.0,5097.0
293.23,0.0,0.0,1.0,4887.0
294.31,0.0,0.0,1.0,5337.0
295.17,0.0,0.0,1.0,5692.0
295.13,0.0,0.0,1.0,6137.0
293.66,0.0,0.0,20.0,4623.0
290.65,0.0,0.0,20.0,3591.0
288.19,0.0,0.0,20.0,2897.9999999999995
287.1,0.0,0.0,1.0,2636.9999999999995
286.25,0.0,0.0,1.0,1776.9999999999995
285.26,0.0,0.0,1.0,1014.9999999999995
284.55,0.0,0.0,1.0,597.9999999999997
283.47,0.0,0.0,1.0,368.99999999999943
283.17,0.0,0.0,1.0,311.99999999999994
282.04,0.0,0.0,1.0,366.9999999999999
281.69,0.0,0.0,1.0,834.9999999999993
281.32,0.0,0.0,1.0,2726.0
280.74,0.0,0.0,1.0,5689.0
280.57,0.0,0.0,1.0,6990.000000000001
281.86,0.0,0.0,1.0,5985.0
284.98,0.0,0.0,1.0,5309.0
289.18,0.0,0.0,1.0,4603.0
291.55,0.0,0.0,1.0,4884.0
294.97,0.0,0.0,1.0,5104.0
299.4718733322621,0.0,0.0,0.9659080766141415,4855.255309581757
302.26659253954887,0.0,0.0,0.9659080766141415,4701.841705799103
303.8191761624813,0.0,0.0,19.962121546268463,4625.133219718933
303.5086772453785,0.0,0.0,19.962121546268463,5494.4799218177795
302.8876348924637,0.0,0.0,19.962121546268463,4906.393177509308
301.0245014739037,0.0,0.0,19.962121546268463,4241.601315498352
299.4718733322621,0.0,0.0,19.962121546268463,3755.7903070449825
298.2297886264324,0.0,0.0,19.962121546268463,3423.3924813270564
297.9192865294218,0.0,0.0,0.9659080766141415,2988.722498655319
296.987700740695,0.0,0.0,0.9659080766141415,2144.946414709091
295.7456128549576,0.0,0.0,0.9659080766141415,1250.0325680971146
294.19302287220955,0.0,0.0,0.9659080766141415,687.5162840485572
293.57198051929475,0.0,0.0,0.9659080766141415,355.1219582855701
292.32989263355734,0.0,0.0,0.9659080766141415,303.98410351574415
292.32989263355734,0.0,0.0,0.9659080766141415,278.41352483630175
292.32989263355734,0.0,0.0,0.9659080766141415,764.2246648669242
290.1562189590931,0.0,0.0,0.9659080766141415,2554.049147605896
289.5351766061783,0.0,0.0,0.9659080766141415,5468.909303665161
289.5351766061783,0.0,0.0,0.9659080766141415,6849.631316661834
290.77726449191573,0.0,0.0,0.9659080766141415,6056.9964690208435
292.32989263355734,0.0,0.0,0.9659080766141415,5289.9255027771
295.12456732213496,0.0,0.0,0.9659080766141415,4599.565969944
295.12456732213496,0.0,0.0,0.9659080766141415,4727.408955574036
293.57198051929475,0.0,0.0,0.9659080766141415,5366.633988857269
292.01935237765315,0.0,0.0,19.962121546268463,4983.098295211792
291.0878047478199,0.0,0.0,19.962121546268463,4727.408955574036
290.4667623949051,0.0,0.0,19.962121546268463,4778.546823501587
290.1562189590931,0.0,0.0,19.962121546268463,5417.77143573761
289.2246745091677,0.0,0.0,19.962121546268463,4727.408955574036
288.2930887204409,0.0,0.0,19.962121546268463,4267.168565273285
287.05100401461124,0.0,0.0,19.962121546268463,4216.030697345734
286.11941822588443,0.0,0.0,19.962121546268463,4318.306433200836
285.1878705960512,0.0,0.0,19.962121546268463,3781.36050415039
284.877330340147,0.0,0.0,19.962121546268463,2681.895501613617
286.7405019176006,0.0,0.0,19.962121546268463,1607.9974330663679
287.3615442705155,0.0,0.0,0.9659080766141415,789.7919672727584
288.9141342532635,0.0,0.0,0.9659080766141415,329.55136644840235
290.1562189590931,0.0,0.0,0.9659080766141415,329.55136644840235
293.57198051929475,0.0,0.0,0.9659080766141415,303.98410351574415
292.32989263355734,0.0,0.0,0.9659080766141415,713.0868495702742
293.88248261630537,0.0,0.0,0.9659080766141415,2400.635543823242
296.6771986436844,0.0,0.0,0.9659080766141415,5034.236163139343
297.2982409965992,0.0,0.0,0.9659080766141415,6670.650463104247
298.54032570242885,0.0,0.0,0.9659080766141415,6031.425850868225
300.0929156851769,0.0,0.0,19.962121546268463,5289.9255027771
301.9560491037369,0.0,0.0,19.962121546268463,4522.857904911041
301.6455438268185,0.0,0.0,19.962121546268463,4701.841705799103
302.26659253954887,0.0,0.0,19.962121546268463,5699.031393527985
300.0929156851769,0.0,0.0,19.962121546268463,5238.787634849548
299.16137441515923,0.0,0.0,19.962121546268463,4701.841705799103
294.8140684050322,0.0,0.0,19.962121546268463,4625.133219718933
295.12456732213496,0.0,0.0,19.962121546268463,5571.185039520264
294.50352496922017,0.0,0.0,19.962121546268463,4625.133219718933
292.64039473056795,0.0,0.0,19.962121546268463,4318.306433200836
293.26143708348275,0.0,0.0,19.962121546268463,4446.152787208557
292.95093498647213,0.0,0.0,19.962121546268463,4855.255309581757
288.6036321562529,0.0,0.0,19.962121546268463,3934.774107933044
285.4983726930618,0.0,0.0,19.962121546268463,3065.427616357803
285.1878705960512,0.0,0.0,19.962121546268463,1659.1353009939191
285.8089161288738,0.0,0.0,79.92897629737854,968.7760313153266
289.5351766061783,0.0,0.0,79.92897629737854,406.2597998976707
290.4667623949051,0.0,0.0,80.00946640968323,355.1219582855701
292.32989263355734,0.0,0.0,66.64772033691406,303.98410351574415
290.4667623949051,0.0,0.0,49.98579025268555,661.948981642723
291.3032625806332,0.0,0.0,49.99704658985138,2132.8853068351746
291.3032625806332,0.0,0.0,49.99704658985138,4854.095324516296
294.0783808362484,0.0,0.0,99.85787272453308,6571.364583492278
295.8128520053625,0.0,0.0,99.85787272453308,5778.77941942215
301.3630853366852,0.0,0.0,99.85787272453308,5356.064019680023
301.7099496793747,0.0,0.0,99.85787272453308,4616.318175315857
302.4037292432785,0.0,0.0,99.85787272453308,5118.290238857269
303.7912883710861,0.0,0.0,99.99409317970276,5699.519387245178
298.93483778357506,0.0,0.0,99.99409317970276,5091.86910533905
300.6693057727814,0.0,0.0,119.88393068313599,4986.191308021545
294.77216040015225,0.0,0.0,119.88393068313599,5012.612441539764
295.46593678414825,0.0,0.0,99.85787272453308,6016.553200244904
295.11907244145874,0.0,0.0,99.85787272453308,5039.030206680298
294.0783808362484,0.0,0.0,99.85787272453308,4854.095324516296
293.3846012723446,0.0,0.0,99.85787272453308,4669.157073974609
293.0377337497473,0.0,0.0,99.99409317970276,4563.4792766571045
292.6908217084408,0.0,0.0,99.85787272453308,4114.34948015213
295.46593678414825,0.0,0.0,99.85787272453308,3348.182291746139
296.15971634805203,0.0,0.0,99.99409317970276,1710.1699070930479
295.46593678414825,0.0,0.0,99.99409317970276,1049.684200167656
296.5066283893585,0.0,0.0,99.99409317970276,521.2942135930061
296.5066283893585,0.0,0.0,99.85787272453308,468.45520967245096
295.46593678414825,0.0,0.0,99.85787272453308,309.93821106851095
292.3439541858435,0.0,0.0,99.85787272453308,574.1332175135611
291.997042144537,0.0,0.0,99.85787272453308,1393.1359888315199
295.46593678414825,0.0,0.0,99.99409317970276,2766.953353881836
294.4252928775549,0.0,0.0,99.99409317970276,3321.76115822792
295.46593678414825,0.0,0.0,99.85787272453308,4035.0894479751582
296.15971634805203,0.0,0.0,99.85787272453308,4193.606143951416
296.15971634805203,0.0,0.0,99.85787272453308,4642.739308834076
295.46593678414825,0.0,0.0,99.99409317970276,4378.544394493103
296.85349591195586,0.0,0.0,99.99409317970276,4299.284362316132
298.2410582196713,0.0,0.0,99.99409317970276,4246.445463657379
293.0377337497473,0.0,0.0,99.99409317970276,4325.705495834351
291.3032625806332,0.0,0.0,99.99409317970276,4061.5105814933772
290.2625709754229,0.0,0.0,99.99409317970276,4325.705495834351
289.56879141151904,0.0,0.0,99.99409317970276,3797.3156671524043
288.18123228371144,0.0,0.0,99.99409317970276,3401.0211904048915
286.79367315590383,0.0,0.0,99.99409317970276,3638.7949712276454
285.4061140280962,0.0,0.0,99.99409317970276,4299.284362316132
285.0592465054989,0.0,0.0,99.99409317970276,3770.8941125869746
284.7123344641924,0.0,0.0,99.99409317970276,3480.2780647277827
284.3654701215029,0.0,0.0,99.99409317970276,1974.3684003353117
286.099893592,0.0,0.0,99.99409317970276,1393.1359888315199
287.83436476111416,0.0,0.0,99.99409317970276,785.4891805648803
288.87501184761527,0.0,0.0,99.99409317970276,891.1671884059905
291.6501746219397,0.0,0.0,99.99409317970276,653.3899865746497
290.9563505393267,0.0,0.0,99.99409317970276,362.77720183134073
291.3032625806332,0.0,0.0,99.99409317970276,547.7119787335395
290.9563505393267,0.0,0.0,99.99409317970276,732.6501766443251
294.77216040015225,0.0,0.0,99.99409317970276,996.8451962471007
296.5066283893585,0.0,0.0,99.99409317970276,1895.1081576347349
297.54727547585964,0.0,0.0,99.99409317970276,2793.3711190223694
297.20040795326236,0.0,0.0,99.99409317970276,3797.3156671524043
301.7099496793747,0.0,0.0,99.99409317970276,3744.476347446441
301.3630853366852,0.0,0.0,99.99409317970276,4114.34948015213
295.8128520053625,0.0,0.0,99.99409317970276,4378.544394493103
292.6908217084408,0.0,0.0,99.99409317970276,4272.866597175598
291.6501746219397,0.0,0.0,99.99409317970276,4087.9283466339107
291.3032625806332,0.0,0.0,99.99409317970276,4378.544394493103
289.22192388892176,0.0,0.0,99.99409317970276,4272.866597175598
291.3032625806332,0.0,0.0,99.99409317970276,4378.544394493103
288.52814432501793,0.0,0.0,99.99409317970276,4352.123260974884
287.48745271980766,0.0,0.0,99.99409317970276,3929.4112296104427
287.54651950716976,0.0,0.0,99.67538714408875,3746.530636787414
287.54651950716976,0.0,0.0,99.67538714408875,3156.507706880569
288.24695143818855,0.0,0.0,99.67538714408875,1772.9999402761457
291.04868870198726,0.0,0.0,99.67538714408875,837.0995160937308
291.7491238129139,0.0,0.0,99.67538714408875,409.83928012847895
293.14999085485937,0.0,0.0,99.67538714408875,369.1479619145393
294.5508578968048,0.0,0.0,99.67538714408875,328.4566305428743
294.20066419065,0.0,0.0,99.67538714408875,511.5689177513122
293.5002290797234,0.0,0.0,99.67538714408875,1447.4693945646284
293.14999085485937,0.0,0.0,99.67538714408875,2790.2831587791443
291.7491238129139,0.0,0.0,99.67538714408875,3054.7780692577358
291.39888240814213,0.0,0.0,99.67538714408875,3482.0382525920863
